Deal_ID,Relative_Year,Calendar_Year,Revenue_m,Operating_Income_m,Net_Income_m,Total_Assets_m,Total_Debt_m,R_and_D_Expense_m,ROA_pct,Operating_Margin_pct,Leverage_pct,Provisional_Classification,Provisional_Confidence,Initial_Group,screen_group,Completion_Year,Acquirer_Normalized,Target_Normalized,Acquirer_Raw,Target_Raw,Deal_Subtype_Level_3,Deal_Country_s,Deal_Value_USD_m,Financial_Currency,Multiple_Deal_Acquirer,dup_drop,eligible_strict,eligible_broad,Post_Excluding_t0,is_t0,Innovation_Deal,Treatment_x_Post,n_pre,n_post,preferred,minimal,balanced,in_strict_group
TRT-0038,2,2015,32954.9709,7646.7434,11601.6706,72471.3201,22552.5389,4321.3537,17.9007,43.3432,31.1193,Innovation-driven,Medium (manual overlap resolution),Candidate treatment group,Innovation-driven (candidate screen),2013,gsk,reithera,GSK plc.,ReiThera Srl,Majority Acquisition,Italy,325.0,EUR,No,False,False,True,1,0,1.0,1.0,3,3,True,True,True,True
TRT-0038,3,2016,34143.3059,9044.8114,1116.5225,69152.8345,21993.2256,4295.9181,1.6209,9.5055,31.8038,Innovation-driven,Medium (manual overlap resolution),Candidate treatment group,Innovation-driven (candidate screen),2013,gsk,reithera,GSK plc.,ReiThera Srl,Majority Acquisition,Italy,325.0,EUR,No,False,False,True,1,0,1.0,1.0,3,3,True,True,True,True
TRT-0039,-3,2010,680.333,61.971,23.4,736.161,276.718,,13.1527,108.0344,37.58933168152076,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2013,eurofins scientific,aros applied biotechnology,Eurofins Scientific SE,AROS Applied Biotechnology AS,Majority Acquisition,Denmark,,EUR,No,False,False,True,0,0,1.0,0.0,3,3,True,True,True,True
TRT-0039,-2,2011,828.934,91.366,55.407,1074.575,434.677,,13.426,108.3867,40.45106204778633,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2013,eurofins scientific,aros applied biotechnology,Eurofins Scientific SE,AROS Applied Biotechnology AS,Majority Acquisition,Denmark,,EUR,No,False,False,True,0,0,1.0,0.0,3,3,True,True,True,True
TRT-0039,-1,2012,1043.963,124.738,65.924,1159.096,435.119,,5.9027493305862855,11.948507753627284,37.53951355194047,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2013,eurofins scientific,aros applied biotechnology,Eurofins Scientific SE,AROS Applied Biotechnology AS,Majority Acquisition,Denmark,,EUR,No,False,False,True,0,0,1.0,0.0,3,3,True,True,True,True
TRT-0039,0,2013,1225.572,151.279,72.18,1497.016,684.103,,5.43501177661183,12.343542443854789,45.69777477328231,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2013,eurofins scientific,aros applied biotechnology,Eurofins Scientific SE,AROS Applied Biotechnology AS,Majority Acquisition,Denmark,,EUR,No,False,False,True,0,1,1.0,0.0,3,3,True,True,True,True
TRT-0039,1,2014,1410.227,174.39,79.104,1873.19,710.232,,4.694312454490912,12.366094252911056,37.91564123233628,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2013,eurofins scientific,aros applied biotechnology,Eurofins Scientific SE,AROS Applied Biotechnology AS,Majority Acquisition,Denmark,,EUR,No,False,False,True,1,0,1.0,1.0,3,3,True,True,True,True
TRT-0039,2,2015,1950.074,235.358,87.316,3699.833,1710.033,0.0,3.133523762597068,12.069183015618894,46.219194217684965,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2013,eurofins scientific,aros applied biotechnology,Eurofins Scientific SE,AROS Applied Biotechnology AS,Majority Acquisition,Denmark,,EUR,No,False,False,True,1,0,1.0,1.0,3,3,True,True,True,True
TRT-0039,3,2016,2536.608,317.946,173.997,4129.415,1383.878,0.0,4.4447946980348565,12.534297770881428,33.51268884333495,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2013,eurofins scientific,aros applied biotechnology,Eurofins Scientific SE,AROS Applied Biotechnology AS,Majority Acquisition,Denmark,,EUR,No,False,False,True,1,0,1.0,1.0,3,3,True,True,True,True
TRT-0040,-3,2009,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate treatment group,Innovation-driven (candidate screen),2012,alvogen,labormed pharma,Alvogen Inc,LaborMed Pharma SA,Majority Acquisition,Romania,,,No,False,False,True,0,0,,,0,0,False,False,False,False
TRT-0040,-2,2010,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate treatment group,Innovation-driven (candidate screen),2012,alvogen,labormed pharma,Alvogen Inc,LaborMed Pharma SA,Majority Acquisition,Romania,,,No,False,False,True,0,0,,,0,0,False,False,False,False
TRT-0040,-1,2011,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate treatment group,Innovation-driven (candidate screen),2012,alvogen,labormed pharma,Alvogen Inc,LaborMed Pharma SA,Majority Acquisition,Romania,,,No,False,False,True,0,0,,,0,0,False,False,False,False
TRT-0040,0,2012,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate treatment group,Innovation-driven (candidate screen),2012,alvogen,labormed pharma,Alvogen Inc,LaborMed Pharma SA,Majority Acquisition,Romania,,,No,False,False,True,0,1,,,0,0,False,False,False,False
TRT-0040,1,2013,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate treatment group,Innovation-driven (candidate screen),2012,alvogen,labormed pharma,Alvogen Inc,LaborMed Pharma SA,Majority Acquisition,Romania,,,No,False,False,True,1,0,,,0,0,False,False,False,False
TRT-0040,2,2014,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate treatment group,Innovation-driven (candidate screen),2012,alvogen,labormed pharma,Alvogen Inc,LaborMed Pharma SA,Majority Acquisition,Romania,,,No,False,False,True,1,0,,,0,0,False,False,False,False
TRT-0040,3,2015,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate treatment group,Innovation-driven (candidate screen),2012,alvogen,labormed pharma,Alvogen Inc,LaborMed Pharma SA,Majority Acquisition,Romania,,,No,False,False,True,1,0,,,0,0,False,False,False,False
TRT-0041,-3,2009,,,,,,,,,,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2012,enara,angel care services uk,Enara Limited,Angel Care Services UK Ltd,Majority Acquisition,United Kingdom,,,No,False,False,True,0,0,1.0,0.0,0,0,False,False,False,True
TRT-0041,-2,2010,,,,,,,,,,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2012,enara,angel care services uk,Enara Limited,Angel Care Services UK Ltd,Majority Acquisition,United Kingdom,,,No,False,False,True,0,0,1.0,0.0,0,0,False,False,False,True
TRT-0041,-1,2011,,,,,,,,,,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2012,enara,angel care services uk,Enara Limited,Angel Care Services UK Ltd,Majority Acquisition,United Kingdom,,,No,False,False,True,0,0,1.0,0.0,0,0,False,False,False,True
TRT-0041,0,2012,,,,,,,,,,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2012,enara,angel care services uk,Enara Limited,Angel Care Services UK Ltd,Majority Acquisition,United Kingdom,,,No,False,False,True,0,1,1.0,0.0,0,0,False,False,False,True
TRT-0041,1,2013,,,,,,,,,,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2012,enara,angel care services uk,Enara Limited,Angel Care Services UK Ltd,Majority Acquisition,United Kingdom,,,No,False,False,True,1,0,1.0,1.0,0,0,False,False,False,True
TRT-0041,2,2014,,,,,,,,,,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2012,enara,angel care services uk,Enara Limited,Angel Care Services UK Ltd,Majority Acquisition,United Kingdom,,,No,False,False,True,1,0,1.0,1.0,0,0,False,False,False,True
TRT-0041,3,2015,,,,,,,,,,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2012,enara,angel care services uk,Enara Limited,Angel Care Services UK Ltd,Majority Acquisition,United Kingdom,,,No,False,False,True,1,0,1.0,1.0,0,0,False,False,False,True
TRT-0042,-3,2009,,,,,,,,,,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2012,agilent technologies,dako a s,"Agilent Technologies, Inc.",Dako A/S,100% Acquisition,Denmark,2200.0,,No,False,True,True,0,0,1.0,0.0,0,0,False,False,False,True
TRT-0042,-2,2010,,,,,,,,,,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2012,agilent technologies,dako a s,"Agilent Technologies, Inc.",Dako A/S,100% Acquisition,Denmark,2200.0,,No,False,True,True,0,0,1.0,0.0,0,0,False,False,False,True
TRT-0042,-1,2011,,,,,,,,,,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2012,agilent technologies,dako a s,"Agilent Technologies, Inc.",Dako A/S,100% Acquisition,Denmark,2200.0,,No,False,True,True,0,0,1.0,0.0,0,0,False,False,False,True
TRT-0042,0,2012,,,,,,,,,,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2012,agilent technologies,dako a s,"Agilent Technologies, Inc.",Dako A/S,100% Acquisition,Denmark,2200.0,,No,False,True,True,0,1,1.0,0.0,0,0,False,False,False,True
TRT-0042,1,2013,,,,,,,,,,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2012,agilent technologies,dako a s,"Agilent Technologies, Inc.",Dako A/S,100% Acquisition,Denmark,2200.0,,No,False,True,True,1,0,1.0,1.0,0,0,False,False,False,True
TRT-0042,2,2014,,,,,,,,,,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2012,agilent technologies,dako a s,"Agilent Technologies, Inc.",Dako A/S,100% Acquisition,Denmark,2200.0,,No,False,True,True,1,0,1.0,1.0,0,0,False,False,False,True
TRT-0042,3,2015,,,,,,,,,,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2012,agilent technologies,dako a s,"Agilent Technologies, Inc.",Dako A/S,100% Acquisition,Denmark,2200.0,,No,False,True,True,1,0,1.0,1.0,0,0,False,False,False,True
TRT-0043,-3,2011,0.0,-4.4787,-4.7173,6.4058,5.8733,1.5582,-73.64107527553155,,91.6869,Innovation-driven,Medium (screen + text agree),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2014,biodexa ltd,q chip ltd,Biodexa Ltd,"Q Chip, Ltd.",Majority Acquisition,United Kingdom,,EUR,No,False,False,True,0,0,1.0,0.0,3,3,True,True,True,True
TRT-0043,-2,2012,0.0,-4.9427,-4.9255,2.7335,6.7075,2.036,-105.4661,,245.385,Innovation-driven,Medium (screen + text agree),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2014,biodexa ltd,q chip ltd,Biodexa Ltd,"Q Chip, Ltd.",Majority Acquisition,United Kingdom,,EUR,No,False,False,True,0,0,1.0,0.0,3,3,True,True,True,True
TRT-0043,-1,2013,0.1732,-5.2995,-4.8107,6.216,4.0451,2.2675,-110.453,-3060.5442,65.0754,Innovation-driven,Medium (screen + text agree),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2014,biodexa ltd,q chip ltd,Biodexa Ltd,"Q Chip, Ltd.",Majority Acquisition,United Kingdom,,EUR,No,False,False,True,0,0,1.0,0.0,3,3,True,True,True,True
TRT-0043,0,2014,0.1948,-10.7497,-10.947,60.0873,2.5483,6.7491,-34.0375,-6170.0637,4.241,Innovation-driven,Medium (screen + text agree),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2014,biodexa ltd,q chip ltd,Biodexa Ltd,"Q Chip, Ltd.",Majority Acquisition,United Kingdom,,EUR,No,False,False,True,0,1,1.0,0.0,3,3,True,True,True,True
TRT-0043,1,2015,1.8941,-14.5055,-13.9118,86.8379,2.6441,8.1551,-18.245,-939.4909,3.0449,Innovation-driven,Medium (screen + text agree),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2014,biodexa ltd,q chip ltd,Biodexa Ltd,"Q Chip, Ltd.",Majority Acquisition,United Kingdom,,EUR,No,False,False,True,1,0,1.0,1.0,3,3,True,True,True,True
TRT-0043,2,2016,8.4755,-23.4347,-24.6835,66.3531,2.5259,8.1829,-33.4001,-441.3549,3.8067,Innovation-driven,Medium (screen + text agree),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2014,biodexa ltd,q chip ltd,Biodexa Ltd,"Q Chip, Ltd.",Majority Acquisition,United Kingdom,,EUR,No,False,False,True,1,0,1.0,1.0,3,3,True,True,True,True
TRT-0043,3,2017,8.6742,-18.369,-18.3393,55.3739,7.3638,11.6276,-30.3343,-231.8636,13.2984,Innovation-driven,Medium (screen + text agree),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2014,biodexa ltd,q chip ltd,Biodexa Ltd,"Q Chip, Ltd.",Majority Acquisition,United Kingdom,,EUR,No,False,False,True,1,0,1.0,1.0,3,3,True,True,True,True
TRT-0045,-3,2010,3471.1,794.1,588.0,5387.6,1107.9,661.5,11.75,22.88,20.5639,Innovation-driven,Medium (manual overlap resolution),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2013,shire plc inactive,premacure ab,Shire plc (Inactive),Premacure AB,Majority Acquisition,Sweden,,USD,No,False,False,True,0,0,1.0,0.0,3,3,True,True,True,True
TRT-0045,-2,2011,4263.4,1109.2,865.0,6380.2,1100.0,754.7,14.7,26.02,17.2408,Innovation-driven,Medium (manual overlap resolution),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2013,shire plc inactive,premacure ab,Shire plc (Inactive),Premacure AB,Majority Acquisition,Sweden,,USD,No,False,False,True,0,0,1.0,0.0,3,3,True,True,True,True
TRT-0045,-1,2012,4681.2,949.2,745.4,7317.2,1100.0,894.3,10.88,20.28,15.0331,Innovation-driven,Medium (manual overlap resolution),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2013,shire plc inactive,premacure ab,Shire plc (Inactive),Premacure AB,Majority Acquisition,Sweden,,USD,No,False,False,True,0,0,1.0,0.0,3,3,True,True,True,True
TRT-0045,0,2013,4934.3,1733.5,665.1,8323.0,0.0,913.5,8.51,35.13,0.0,Innovation-driven,Medium (manual overlap resolution),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2013,shire plc inactive,premacure ab,Shire plc (Inactive),Premacure AB,Majority Acquisition,Sweden,,USD,No,False,False,True,0,1,1.0,0.0,3,3,True,True,True,True
TRT-0045,1,2014,6022.1,1698.0,3405.5,13632.1,850.0,762.7,31.02,28.2,6.2353,Innovation-driven,Medium (manual overlap resolution),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2013,shire plc inactive,premacure ab,Shire plc (Inactive),Premacure AB,Majority Acquisition,Sweden,,USD,No,False,False,True,1,0,1.0,1.0,3,3,True,True,True,True
TRT-0045,2,2015,6416.7,1419.5,1303.4,16609.8,1581.4,905.8,8.62,22.12,9.5209,Innovation-driven,Medium (manual overlap resolution),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2013,shire plc inactive,premacure ab,Shire plc (Inactive),Premacure AB,Majority Acquisition,Sweden,,USD,No,False,False,True,1,0,1.0,1.0,3,3,True,True,True,True
TRT-0045,3,2016,11396.6,962.9,327.4,67035.4,22967.8,1430.9,0.78,8.45,34.2622,Innovation-driven,Medium (manual overlap resolution),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2013,shire plc inactive,premacure ab,Shire plc (Inactive),Premacure AB,Majority Acquisition,Sweden,,USD,No,False,False,True,1,0,1.0,1.0,3,3,True,True,True,True
CTL-0001,-3,2017,,,,,,,,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,emmes,neox sro,Emmes Corp,Neox sro,100% Acquisition,Czech Republic,,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0001,-2,2018,,,,,,,,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,emmes,neox sro,Emmes Corp,Neox sro,100% Acquisition,Czech Republic,,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0001,-1,2019,,,,,,,,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,emmes,neox sro,Emmes Corp,Neox sro,100% Acquisition,Czech Republic,,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0001,0,2020,,,,,,,,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,emmes,neox sro,Emmes Corp,Neox sro,100% Acquisition,Czech Republic,,,No,False,True,True,0,1,0.0,0.0,0,0,False,False,False,True
CTL-0001,1,2021,,,,,,,,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,emmes,neox sro,Emmes Corp,Neox sro,100% Acquisition,Czech Republic,,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0001,2,2022,,,,,,,,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,emmes,neox sro,Emmes Corp,Neox sro,100% Acquisition,Czech Republic,,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0001,3,2023,,,,,,,,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,emmes,neox sro,Emmes Corp,Neox sro,100% Acquisition,Czech Republic,,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0002,-3,2017,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,veraxa biotech,velabs therapeutics araxa biosciences,VERAXA Biotech GmbH,Velabs Therapeutics GmbH (Inactive); Araxa Biosciences GmbH (Inactive),100% Acquisition,Germany,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0002,-2,2018,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,veraxa biotech,velabs therapeutics araxa biosciences,VERAXA Biotech GmbH,Velabs Therapeutics GmbH (Inactive); Araxa Biosciences GmbH (Inactive),100% Acquisition,Germany,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0002,-1,2019,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,veraxa biotech,velabs therapeutics araxa biosciences,VERAXA Biotech GmbH,Velabs Therapeutics GmbH (Inactive); Araxa Biosciences GmbH (Inactive),100% Acquisition,Germany,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0002,0,2020,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,veraxa biotech,velabs therapeutics araxa biosciences,VERAXA Biotech GmbH,Velabs Therapeutics GmbH (Inactive); Araxa Biosciences GmbH (Inactive),100% Acquisition,Germany,,,No,False,True,True,0,1,,,0,0,False,False,False,False
