Deal_ID,Initial_Group,Final_Classification,Classification_Confidence,Initial_Treatment,Final_Treatment,Main_DiD_Decision,Acquirer,Target,Completion_Year,Relative_Year,Calendar_Year,Post_Excluding_t0,Post_Including_t0,Treatment_x_Post,Revenue_m,Operating_Income_m,Net_Income_m,Total_Assets_m,Total_Debt_m,R_and_D_Expense_m,ROA_pct,Operating_Margin_pct,Leverage_pct,Patent_Family_Count,Citation_Weighted_Output,Cross_Border_Flag,Deal_Value_USD_m,Financial_Row_Complete,Patent_Row_Complete,Panel_Notes
CTL-0056,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Boehringer Ingelheim International GmbH,ICD Therapeutics GmbH,2019,2,2021,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0056,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Boehringer Ingelheim International GmbH,ICD Therapeutics GmbH,2019,3,2022,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0057,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Pfizer Inc,Vivet Therapeutics SAS,2019,-3,2016,0,0,,,,,,,,,,,,,Unknown,51.0,No,No,
CTL-0057,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Pfizer Inc,Vivet Therapeutics SAS,2019,-2,2017,0,0,,,,,,,,,,,,,Unknown,51.0,No,No,
CTL-0057,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Pfizer Inc,Vivet Therapeutics SAS,2019,-1,2018,0,0,,,,,,,,,,,,,Unknown,51.0,No,No,
CTL-0057,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Pfizer Inc,Vivet Therapeutics SAS,2019,0,2019,0,1,,,,,,,,,,,,,Unknown,51.0,No,No,
CTL-0057,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Pfizer Inc,Vivet Therapeutics SAS,2019,1,2020,1,1,,,,,,,,,,,,,Unknown,51.0,No,No,
CTL-0057,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Pfizer Inc,Vivet Therapeutics SAS,2019,2,2021,1,1,,,,,,,,,,,,,Unknown,51.0,No,No,
CTL-0057,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Pfizer Inc,Vivet Therapeutics SAS,2019,3,2022,1,1,,,,,,,,,,,,,Unknown,51.0,No,No,
CTL-0058,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Biogen Inc,Nightstar Therapeutics PLC (Inactive),2019,-3,2016,0,0,,,,,,,,,,,,,Unknown,877.0,No,No,
CTL-0058,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Biogen Inc,Nightstar Therapeutics PLC (Inactive),2019,-2,2017,0,0,,,,,,,,,,,,,Unknown,877.0,No,No,
CTL-0058,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Biogen Inc,Nightstar Therapeutics PLC (Inactive),2019,-1,2018,0,0,,,,,,,,,,,,,Unknown,877.0,No,No,
CTL-0058,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Biogen Inc,Nightstar Therapeutics PLC (Inactive),2019,0,2019,0,1,,,,,,,,,,,,,Unknown,877.0,No,No,
CTL-0058,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Biogen Inc,Nightstar Therapeutics PLC (Inactive),2019,1,2020,1,1,,,,,,,,,,,,,Unknown,877.0,No,No,
CTL-0058,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Biogen Inc,Nightstar Therapeutics PLC (Inactive),2019,2,2021,1,1,,,,,,,,,,,,,Unknown,877.0,No,No,
CTL-0058,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Biogen Inc,Nightstar Therapeutics PLC (Inactive),2019,3,2022,1,1,,,,,,,,,,,,,Unknown,877.0,No,No,
CTL-0059,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Charles River Laboratories International Inc,CiToxLAB Group,2019,-3,2016,0,0,,,,,,,,,,,,,Unknown,510.0,No,No,
CTL-0059,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Charles River Laboratories International Inc,CiToxLAB Group,2019,-2,2017,0,0,,,,,,,,,,,,,Unknown,510.0,No,No,
CTL-0059,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Charles River Laboratories International Inc,CiToxLAB Group,2019,-1,2018,0,0,,,,,,,,,,,,,Unknown,510.0,No,No,
CTL-0059,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Charles River Laboratories International Inc,CiToxLAB Group,2019,0,2019,0,1,,,,,,,,,,,,,Unknown,510.0,No,No,
CTL-0059,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Charles River Laboratories International Inc,CiToxLAB Group,2019,1,2020,1,1,,,,,,,,,,,,,Unknown,510.0,No,No,
CTL-0059,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Charles River Laboratories International Inc,CiToxLAB Group,2019,2,2021,1,1,,,,,,,,,,,,,Unknown,510.0,No,No,
CTL-0059,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Charles River Laboratories International Inc,CiToxLAB Group,2019,3,2022,1,1,,,,,,,,,,,,,Unknown,510.0,No,No,
CTL-0060,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Neuraxpharm UK Ltd,Neuraxpharm Bohemia sro,2019,-3,2016,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0060,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Neuraxpharm UK Ltd,Neuraxpharm Bohemia sro,2019,-2,2017,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0060,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Neuraxpharm UK Ltd,Neuraxpharm Bohemia sro,2019,-1,2018,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0060,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Neuraxpharm UK Ltd,Neuraxpharm Bohemia sro,2019,0,2019,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0060,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Neuraxpharm UK Ltd,Neuraxpharm Bohemia sro,2019,1,2020,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0060,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Neuraxpharm UK Ltd,Neuraxpharm Bohemia sro,2019,2,2021,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0060,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Neuraxpharm UK Ltd,Neuraxpharm Bohemia sro,2019,3,2022,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0061,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Minaris Regenerative Medicine LLC,Minaris Regenerative Medicine GmbH,2019,-3,2016,0,0,,,,,,,,,,,,,Unknown,86.0,No,No,
CTL-0061,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Minaris Regenerative Medicine LLC,Minaris Regenerative Medicine GmbH,2019,-2,2017,0,0,,,,,,,,,,,,,Unknown,86.0,No,No,
CTL-0061,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Minaris Regenerative Medicine LLC,Minaris Regenerative Medicine GmbH,2019,-1,2018,0,0,,,,,,,,,,,,,Unknown,86.0,No,No,
CTL-0061,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Minaris Regenerative Medicine LLC,Minaris Regenerative Medicine GmbH,2019,0,2019,0,1,,,,,,,,,,,,,Unknown,86.0,No,No,
CTL-0061,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Minaris Regenerative Medicine LLC,Minaris Regenerative Medicine GmbH,2019,1,2020,1,1,,,,,,,,,,,,,Unknown,86.0,No,No,
CTL-0061,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Minaris Regenerative Medicine LLC,Minaris Regenerative Medicine GmbH,2019,2,2021,1,1,,,,,,,,,,,,,Unknown,86.0,No,No,
CTL-0061,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Minaris Regenerative Medicine LLC,Minaris Regenerative Medicine GmbH,2019,3,2022,1,1,,,,,,,,,,,,,Unknown,86.0,No,No,
CTL-0062,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Immunic Inc,Immunic AG,2019,-3,2016,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0062,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Immunic Inc,Immunic AG,2019,-2,2017,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0062,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Immunic Inc,Immunic AG,2019,-1,2018,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0062,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Immunic Inc,Immunic AG,2019,0,2019,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0062,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Immunic Inc,Immunic AG,2019,1,2020,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0062,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Immunic Inc,Immunic AG,2019,2,2021,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0062,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Immunic Inc,Immunic AG,2019,3,2022,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0063,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Amarox Ltd,Tarbis Farma SL,2019,-3,2016,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0063,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Amarox Ltd,Tarbis Farma SL,2019,-2,2017,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0063,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Amarox Ltd,Tarbis Farma SL,2019,-1,2018,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0063,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Amarox Ltd,Tarbis Farma SL,2019,0,2019,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0063,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Amarox Ltd,Tarbis Farma SL,2019,1,2020,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0063,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Amarox Ltd,Tarbis Farma SL,2019,2,2021,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0063,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Amarox Ltd,Tarbis Farma SL,2019,3,2022,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0064,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Recordati SpA,Laboratoires Tonipharm,2018,-3,2015,0,0,,1047.676,282.228,198.792,1468.886,326.933,76.736,13.9792,26.9385,22.2572,,,Unknown,,Yes,No,
CTL-0064,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Recordati SpA,Laboratoires Tonipharm,2018,-2,2016,0,0,,1153.942,340.416,237.406,1560.743,349.761,83.71,15.6723,29.5003,22.4099,3.0,,Unknown,,Yes,No,
CTL-0064,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Recordati SpA,Laboratoires Tonipharm,2018,-1,2017,0,0,,1288.123,408.738,288.762,2056.407,680.749,100.256,15.9663,31.7313,33.1038,1.0,,Unknown,,Yes,No,
CTL-0064,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Recordati SpA,Laboratoires Tonipharm,2018,0,2018,0,1,,1352.235,444.913,312.376,2161.265,788.135,109.693,14.8127,32.902,36.4664,2.0,,Unknown,,Yes,No,
CTL-0064,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Recordati SpA,Laboratoires Tonipharm,2018,1,2019,1,1,,1481.848,467.142,368.825,2808.93,1100.553,129.681,14.8415,31.5243,39.1805,,,Unknown,,Yes,No,
CTL-0064,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Recordati SpA,Laboratoires Tonipharm,2018,2,2020,1,1,,1448.867,469.523,354.984,2711.654,1061.059,146.236,12.8604,32.4062,39.1296,,,Unknown,,Yes,No,
CTL-0064,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Recordati SpA,Laboratoires Tonipharm,2018,3,2021,1,1,,1580.074,517.293,385.966,2816.199,990.716,166.138,13.9644,32.7385,35.1792,1.0,,Unknown,,Yes,No,
CTL-0065,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Fuji Pharma Co Ltd,Alvotech SA,2018,-3,2015,0,0,,,,,,,,,,,,,Unknown,50.0,No,No,
CTL-0065,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Fuji Pharma Co Ltd,Alvotech SA,2018,-2,2016,0,0,,,,,,,,,,,,,Unknown,50.0,No,No,
CTL-0065,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Fuji Pharma Co Ltd,Alvotech SA,2018,-1,2017,0,0,,,,,,,,,,,,,Unknown,50.0,No,No,
CTL-0065,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Fuji Pharma Co Ltd,Alvotech SA,2018,0,2018,0,1,,,,,,,,,,,,,Unknown,50.0,No,No,
CTL-0065,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Fuji Pharma Co Ltd,Alvotech SA,2018,1,2019,1,1,,,,,,,,,,,,,Unknown,50.0,No,No,
CTL-0065,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Fuji Pharma Co Ltd,Alvotech SA,2018,2,2020,1,1,,,,,,,,,,,,,Unknown,50.0,No,No,
CTL-0065,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Fuji Pharma Co Ltd,Alvotech SA,2018,3,2021,1,1,,,,,,,,,,,,,Unknown,50.0,No,No,
CTL-0066,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Bravo Bidco Ltd,BTG Ltd,2019,-3,2016,0,0,,,,,,,,,,,,,Unknown,4239.0,No,No,
CTL-0066,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Bravo Bidco Ltd,BTG Ltd,2019,-2,2017,0,0,,,,,,,,,,,,,Unknown,4239.0,No,No,
CTL-0066,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Bravo Bidco Ltd,BTG Ltd,2019,-1,2018,0,0,,,,,,,,,,,,,Unknown,4239.0,No,No,
CTL-0066,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Bravo Bidco Ltd,BTG Ltd,2019,0,2019,0,1,,,,,,,,,,,,,Unknown,4239.0,No,No,
CTL-0066,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Bravo Bidco Ltd,BTG Ltd,2019,1,2020,1,1,,,,,,,,,,,,,Unknown,4239.0,No,No,
CTL-0066,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Bravo Bidco Ltd,BTG Ltd,2019,2,2021,1,1,,,,,,,,,,,,,Unknown,4239.0,No,No,
CTL-0066,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Bravo Bidco Ltd,BTG Ltd,2019,3,2022,1,1,,,,,,,,,,,,,Unknown,4239.0,No,No,
CTL-0067,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Aphria Inc,CC Pharma GmbH,2019,-3,2016,0,0,,,,,,,,,,,,,Unknown,28.0,No,No,
CTL-0067,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Aphria Inc,CC Pharma GmbH,2019,-2,2017,0,0,,,,,,,,,,,,,Unknown,28.0,No,No,
CTL-0067,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Aphria Inc,CC Pharma GmbH,2019,-1,2018,0,0,,,,,,,,,,,,,Unknown,28.0,No,No,
CTL-0067,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Aphria Inc,CC Pharma GmbH,2019,0,2019,0,1,,,,,,,,,,,,,Unknown,28.0,No,No,
CTL-0067,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Aphria Inc,CC Pharma GmbH,2019,1,2020,1,1,,,,,,,,,,,,,Unknown,28.0,No,No,
CTL-0067,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Aphria Inc,CC Pharma GmbH,2019,2,2021,1,1,,,,,,,,,,,,,Unknown,28.0,No,No,
CTL-0067,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Aphria Inc,CC Pharma GmbH,2019,3,2022,1,1,,,,,,,,,,,,,Unknown,28.0,No,No,
CTL-0068,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,HiFiBiO SAS,H-Immune SAS,2018,-3,2015,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0068,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,HiFiBiO SAS,H-Immune SAS,2018,-2,2016,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0068,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,HiFiBiO SAS,H-Immune SAS,2018,-1,2017,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0068,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,HiFiBiO SAS,H-Immune SAS,2018,0,2018,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0068,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,HiFiBiO SAS,H-Immune SAS,2018,1,2019,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0068,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,HiFiBiO SAS,H-Immune SAS,2018,2,2020,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0068,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,HiFiBiO SAS,H-Immune SAS,2018,3,2021,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0069,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Mundipharma International Ltd,Mundipharma Biologics SL,2018,-3,2015,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0069,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Mundipharma International Ltd,Mundipharma Biologics SL,2018,-2,2016,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0069,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Mundipharma International Ltd,Mundipharma Biologics SL,2018,-1,2017,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0069,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Mundipharma International Ltd,Mundipharma Biologics SL,2018,0,2018,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0069,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Mundipharma International Ltd,Mundipharma Biologics SL,2018,1,2019,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0069,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Mundipharma International Ltd,Mundipharma Biologics SL,2018,2,2020,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0069,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Mundipharma International Ltd,Mundipharma Biologics SL,2018,3,2021,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0070,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,,Fina Biotech SL; Biofina Diagnostics S.L.,2018,-3,2015,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0070,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,,Fina Biotech SL; Biofina Diagnostics S.L.,2018,-2,2016,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0070,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,,Fina Biotech SL; Biofina Diagnostics S.L.,2018,-1,2017,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0070,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,,Fina Biotech SL; Biofina Diagnostics S.L.,2018,0,2018,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0070,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,,Fina Biotech SL; Biofina Diagnostics S.L.,2018,1,2019,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0070,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,,Fina Biotech SL; Biofina Diagnostics S.L.,2018,2,2020,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0070,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,,Fina Biotech SL; Biofina Diagnostics S.L.,2018,3,2021,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0071,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,F. Hoffmann-La Roche Ltd,Tusk Therapeutics Ltd,2018,-3,2015,0,0,,45102.5231,17114.5082,8302.9113,69745.7535,21404.3598,8856.5636,11.7156,37.9458,30.6891,,,Unknown,766.0,Yes,No,
CTL-0071,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,F. Hoffmann-La Roche Ltd,Tusk Therapeutics Ltd,2018,-2,2016,0,0,,46405.4447,15546.7782,8786.352,71603.3517,20837.2008,9216.6777,12.5519,33.5021,29.1009,,,Unknown,766.0,Yes,No,
CTL-0071,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,F. Hoffmann-La Roche Ltd,Tusk Therapeutics Ltd,2018,-1,2017,0,0,,48000.9261,15787.4676,7774.855,65509.1795,16198.7329,8061.2448,11.2486,32.8899,24.7274,,,Unknown,766.0,Yes,No,
CTL-0071,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,F. Hoffmann-La Roche Ltd,Tusk Therapeutics Ltd,2018,0,2018,0,1,,49226.8482,16753.8935,9092.6698,69761.7249,16676.9945,9694.5179,13.5315,34.0341,23.9057,,,Unknown,766.0,Yes,No,
CTL-0071,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,F. Hoffmann-La Roche Ltd,Tusk Therapeutics Ltd,2018,1,2019,1,1,,55266.0919,19058.9163,12135.5943,76569.5302,14359.0331,10720.3594,16.7034,34.4857,18.7529,1.0,4.0,Unknown,766.0,Yes,Yes,
CTL-0071,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,F. Hoffmann-La Roche Ltd,Tusk Therapeutics Ltd,2018,2,2020,1,1,,54491.2983,18481.4288,13355.8478,79598.4317,14241.002,11740.4395,16.8943,33.9163,17.8911,,,Unknown,766.0,Yes,No,
CTL-0071,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,F. Hoffmann-La Roche Ltd,Tusk Therapeutics Ltd,2018,3,2021,1,1,,58106.143,18817.854,12888.6255,88961.3734,31368.7688,12973.7478,15.6118,32.3853,35.2611,1.0,,Unknown,766.0,Yes,No,
CTL-0072,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Clinigen Ltd,iQone Healthcare Switzerland,2018,-3,2015,0,0,,,,,,,,,,,,,Unknown,9.0,No,No,
CTL-0072,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Clinigen Ltd,iQone Healthcare Switzerland,2018,-2,2016,0,0,,,,,,,,,,,,,Unknown,9.0,No,No,
CTL-0072,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Clinigen Ltd,iQone Healthcare Switzerland,2018,-1,2017,0,0,,,,,,,,,,,,,Unknown,9.0,No,No,
CTL-0072,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Clinigen Ltd,iQone Healthcare Switzerland,2018,0,2018,0,1,,,,,,,,,,,,,Unknown,9.0,No,No,
CTL-0072,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Clinigen Ltd,iQone Healthcare Switzerland,2018,1,2019,1,1,,,,,,,,,,,,,Unknown,9.0,No,No,
CTL-0072,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Clinigen Ltd,iQone Healthcare Switzerland,2018,2,2020,1,1,,,,,,,,,,,,,Unknown,9.0,No,No,
CTL-0072,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Clinigen Ltd,iQone Healthcare Switzerland,2018,3,2021,1,1,,,,,,,,,,,,,Unknown,9.0,No,No,
CTL-0073,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Ingenza Ltd,Amprologix Ltd,2018,-3,2015,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0073,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Ingenza Ltd,Amprologix Ltd,2018,-2,2016,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0073,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Ingenza Ltd,Amprologix Ltd,2018,-1,2017,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0073,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Ingenza Ltd,Amprologix Ltd,2018,0,2018,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0073,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Ingenza Ltd,Amprologix Ltd,2018,1,2019,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0073,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Ingenza Ltd,Amprologix Ltd,2018,2,2020,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0073,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Ingenza Ltd,Amprologix Ltd,2018,3,2021,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0074,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Boehringer Ingelheim International GmbH,ViraTherapeutics GmbH,2018,-3,2015,0,0,,,,,,,,,,,,,Unknown,244.0,No,No,
CTL-0074,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Boehringer Ingelheim International GmbH,ViraTherapeutics GmbH,2018,-2,2016,0,0,,,,,,,,,,,,,Unknown,244.0,No,No,
